,Year,Studio,One Bedroom,Two Bedroom,Three Bedroom,Four Bedroom,County,Population,State
4078,2021,516,618,782,1119,1354,Cache County,120290,UT
4079,2021,514,581,734,993,1271,Carbon County,20510,UT
4080,2021,562,629,795,1046,1291,Daggett County,700,UT
4081,2021,721,812,1021,1432,1707,Davis County,334975,UT
4082,2021,583,647,824,1094,1357,Duchesne County,20260,UT
4083,2021,519,644,734,914,995,Emery County,10410,UT
4084,2021,519,581,734,991,1102,Garfield County,5020,UT
4085,2021,573,615,810,1159,1315,Grand County,9545,UT
4086,2021,484,643,734,1023,1265,Iron County,48505,UT
4087,2021,776,827,943,1350,1633,Juab County,10695,UT
4088,2021,648,725,916,1187,1242,Kane County,7245,UT
4089,2021,519,644,734,986,1271,Millard County,12650,UT
4090,2021,721,812,1021,1432,1707,Morgan County,11015,UT
4091,2021,519,581,734,1050,1192,Piute County,1860,UT
4092,2021,562,629,795,1046,1291,Rich County,2305,UT
4093,2021,829,1001,1204,1690,1892,Salt Lake County,1106700,UT
4094,2021,629,644,734,917,1012,San Juan County,15195,UT
4095,2021,537,576,759,944,1062,Sanpete County,28890,UT
4096,2021,519,557,734,990,1111,Sevier County,20960,UT
4097,2021,872,1002,1321,1643,2216,Summit County,39730,UT
4098,2021,690,769,962,1350,1666,Tooele County,63355,UT
4099,2021,599,732,908,1245,1442,Uintah County,36345,UT
4100,2021,776,827,943,1350,1633,Utah County,576495,UT
4101,2021,820,879,1159,1539,1937,Wasatch County,29305,UT
4102,2021,751,781,970,1388,1679,Washington County,155575,UT
4103,2021,519,634,734,913,1192,Wayne County,2700,UT
4104,2021,721,812,1021,1432,1707,Weber County,244100,UT
4105,2021,751,846,1058,1322,1435,Addison County,1500,VT
4106,2021,751,846,1058,1322,1435,Addison County,1225,VT
4107,2021,751,846,1058,1322,1435,Addison County,3900,VT
4108,2021,751,846,1058,1322,1435,Addison County,1045,VT
4109,2021,751,846,1058,1322,1435,Addison County,2750,VT
4110,2021,751,846,1058,1322,1435,Addison County,130,VT
4111,2021,751,846,1058,1322,1435,Addison County,335,VT
4112,2021,751,846,1058,1322,1435,Addison County,300,VT
4113,2021,751,846,1058,1322,1435,Addison County,1165,VT
4114,2021,751,846,1058,1322,1435,Addison County,1340,VT
4115,2021,751,846,1058,1322,1435,Addison County,8540,VT
4116,2021,751,846,1058,1322,1435,Addison County,1950,VT
4117,2021,751,846,1058,1322,1435,Addison County,1690,VT
4118,2021,751,846,1058,1322,1435,Addison County,1345,VT
4119,2021,751,846,1058,1322,1435,Addison County,580,VT
4120,2021,751,846,1058,1322,1435,Addison County,610,VT
4121,2021,751,846,1058,1322,1435,Addison County,1085,VT
4122,2021,751,846,1058,1322,1435,Addison County,1220,VT
4123,2021,751,846,1058,1322,1435,Addison County,1830,VT
4124,2021,751,846,1058,1322,1435,Addison County,2605,VT
4125,2021,751,846,1058,1322,1435,Addison County,425,VT
4126,2021,751,846,1058,1322,1435,Addison County,885,VT
4127,2021,751,846,1058,1322,1435,Addison County,370,VT
4128,2021,710,819,940,1270,1275,Bennington County,2545,VT
4129,2021,710,819,940,1270,1275,Bennington County,15240,VT
4130,2021,710,819,940,1270,1275,Bennington County,2080,VT
4131,2021,710,819,940,1270,1275,Bennington County,4,VT
4132,2021,710,819,940,1270,1275,Bennington County,110,VT
4133,2021,710,819,940,1270,1275,Bennington County,4285,VT
4134,2021,710,819,940,1270,1275,Bennington County,330,VT
4135,2021,710,819,940,1270,1275,Bennington County,3450,VT
4136,2021,710,819,940,1270,1275,Bennington County,725,VT
4137,2021,710,819,940,1270,1275,Bennington County,645,VT
4138,2021,710,819,940,1270,1275,Bennington County,375,VT
4139,2021,710,819,940,1270,1275,Bennington County,105,VT
4140,2021,710,819,940,1270,1275,Bennington County,3485,VT
4141,2021,710,819,940,1270,1275,Bennington County,865,VT
4142,2021,710,819,940,1270,1275,Bennington County,900,VT
4143,2021,710,819,940,1270,1275,Bennington County,590,VT
4144,2021,710,819,940,1270,1275,Bennington County,320,VT
4145,2021,708,739,842,1047,1431,Caledonia County,1645,VT
4146,2021,708,739,842,1047,1431,Caledonia County,1450,VT
4147,2021,708,739,842,1047,1431,Caledonia County,2230,VT
4148,2021,708,739,842,1047,1431,Caledonia County,995,VT
4149,2021,708,739,842,1047,1431,Caledonia County,2905,VT
4150,2021,708,739,842,1047,1431,Caledonia County,600,VT
4151,2021,708,739,842,1047,1431,Caledonia County,5850,VT
4152,2021,708,739,842,1047,1431,Caledonia County,560,VT
4153,2021,708,739,842,1047,1431,Caledonia County,690,VT
4154,2021,708,739,842,1047,1431,Caledonia County,1000,VT
4155,2021,708,739,842,1047,1431,Caledonia County,7375,VT
4156,2021,708,739,842,1047,1431,Caledonia County,670,VT
4157,2021,708,739,842,1047,1431,Caledonia County,225,VT
4158,2021,708,739,842,1047,1431,Caledonia County,1035,VT
4159,2021,708,739,842,1047,1431,Caledonia County,1000,VT
4160,2021,708,739,842,1047,1431,Caledonia County,1430,VT
4161,2021,708,739,842,1047,1431,Caledonia County,910,VT
4162,2021,1091,1265,1628,2025,2208,Chittenden County,1355,VT
4163,2021,1091,1265,1628,2025,2208,Chittenden County,35,VT
4164,2021,1091,1265,1628,2025,2208,Chittenden County,42455,VT
4165,2021,1091,1265,1628,2025,2208,Chittenden County,3820,VT
4166,2021,1091,1265,1628,2025,2208,Chittenden County,17310,VT
4167,2021,1091,1265,1628,2025,2208,Chittenden County,20900,VT
4168,2021,1091,1265,1628,2025,2208,Chittenden County,4510,VT
4169,2021,1091,1265,1628,2025,2208,Chittenden County,1915,VT
4170,2021,1091,1265,1628,2025,2208,Chittenden County,5055,VT
4171,2021,1091,1265,1628,2025,2208,Chittenden County,10760,VT
4172,2021,1091,1265,1628,2025,2208,Chittenden County,4130,VT
4173,2021,1091,1265,1628,2025,2208,Chittenden County,680,VT
4174,2021,1091,1265,1628,2025,2208,Chittenden County,7675,VT
4175,2021,1091,1265,1628,2025,2208,Chittenden County,18775,VT
4176,2021,1091,1265,1628,2025,2208,Chittenden County,3055,VT
4177,2021,1091,1265,1628,2025,2208,Chittenden County,2020,VT
4178,2021,1091,1265,1628,2025,2208,Chittenden County,9340,VT
4179,2021,1091,1265,1628,2025,2208,Chittenden County,7205,VT
4180,2021,560,583,741,985,1026,Essex County,20,VT
4181,2021,560,583,741,985,1026,Essex County,0,VT
4182,2021,560,583,741,985,1026,Essex County,230,VT
4183,2021,560,583,741,985,1026,Essex County,1105,VT
4184,2021,560,583,741,985,1026,Essex County,75,VT
4185,2021,560,583,741,985,1026,Essex County,1030,VT
4186,2021,560,583,741,985,1026,Essex County,1360,VT
4187,2021,560,583,741,985,1026,Essex County,315,VT
4188,2021,560,583,741,985,1026,Essex County,4,VT
4189,2021,560,583,741,985,1026,Essex County,105,VT
4190,2021,560,583,741,985,1026,Essex County,185,VT
4191,2021,560,583,741,985,1026,Essex County,135,VT
4192,2021,560,583,741,985,1026,Essex County,0,VT
4193,2021,560,583,741,985,1026,Essex County,1255,VT
4194,2021,560,583,741,985,1026,Essex County,185,VT
4195,2021,560,583,741,985,1026,Essex County,125,VT
4196,2021,560,583,741,985,1026,Essex County,70,VT
4197,2021,560,583,741,985,1026,Essex County,0,VT
4198,2021,560,583,741,985,1026,Essex County,0,VT
4199,2021,1091,1265,1628,2025,2208,Franklin County,1230,VT
4200,2021,1091,1265,1628,2025,2208,Franklin County,1710,VT
4201,2021,1091,1265,1628,2025,2208,Franklin County,2760,VT
4202,2021,1091,1265,1628,2025,2208,Franklin County,4575,VT
4203,2021,1091,1265,1628,2025,2208,Franklin County,1900,VT
4204,2021,1091,1265,1628,2025,2208,Franklin County,1425,VT
4205,2021,1091,1265,1628,2025,2208,Franklin County,1415,VT
4206,2021,1091,1265,1628,2025,2208,Franklin County,4690,VT
4207,2021,1091,1265,1628,2025,2208,Franklin County,3625,VT
4208,2021,1091,1265,1628,2025,2208,Franklin County,1000,VT
4209,2021,1091,1265,1628,2025,2208,Franklin County,2460,VT
4210,2021,1091,1265,1628,2025,2208,Franklin County,6845,VT
4211,2021,1091,1265,1628,2025,2208,Franklin County,6350,VT
4212,2021,1091,1265,1628,2025,2208,Franklin County,2315,VT
4213,2021,1091,1265,1628,2025,2208,Franklin County,6520,VT
4214,2021,1091,1265,1628,2025,2208,Grand Isle County,1650,VT
4215,2021,1091,1265,1628,2025,2208,Grand Isle County,2230,VT
4216,2021,1091,1265,1628,2025,2208,Grand Isle County,495,VT
4217,2021,1091,1265,1628,2025,2208,Grand Isle County,970,VT
4218,2021,1091,1265,1628,2025,2208,Grand Isle County,1610,VT
4219,2021,788,793,1016,1264,1378,Lamoille County,410,VT
4220,2021,788,793,1016,1264,1378,Lamoille County,3800,VT
4221,2021,788,793,1016,1264,1378,Lamoille County,1255,VT
4222,2021,788,793,1016,1264,1378,Lamoille County,870,VT
4223,2021,788,793,1016,1264,1378,Lamoille County,3015,VT
4224,2021,788,793,1016,1264,1378,Lamoille County,3565,VT
4225,2021,788,793,1016,1264,1378,Lamoille County,5405,VT
4226,2021,788,793,1016,1264,1378,Lamoille County,4405,VT
4227,2021,788,793,1016,1264,1378,Lamoille County,725,VT
4228,2021,788,793,1016,1264,1378,Lamoille County,1735,VT
4229,2021,740,745,982,1250,1352,Orange County,2730,VT
4230,2021,740,745,982,1250,1352,Orange County,1105,VT
4231,2021,740,745,982,1250,1352,Orange County,1460,VT
4232,2021,740,745,982,1250,1352,Orange County,1290,VT
4233,2021,740,745,982,1250,1352,Orange County,1375,VT
4234,2021,740,745,982,1250,1352,Orange County,1055,VT
4235,2021,740,745,982,1250,1352,Orange County,2220,VT
4236,2021,740,745,982,1250,1352,Orange County,1005,VT
4237,2021,740,745,982,1250,1352,Orange County,4715,VT
4238,2021,740,745,982,1250,1352,Orange County,1120,VT
4239,2021,740,745,982,1250,1352,Orange County,2565,VT
4240,2021,740,745,982,1250,1352,Orange County,1065,VT
4241,2021,740,745,982,1250,1352,Orange County,1170,VT
4242,2021,740,745,982,1250,1352,Orange County,720,VT
4243,2021,740,745,982,1250,1352,Orange County,1145,VT
4244,2021,740,745,982,1250,1352,Orange County,710,VT
4245,2021,740,745,982,1250,1352,Orange County,3445,VT
4246,2021,592,688,784,1066,1222,Orleans County,920,VT
4247,2021,592,688,784,1066,1222,Orleans County,2645,VT
4248,2021,592,688,784,1066,1222,Orleans County,1050,VT
4249,2021,592,688,784,1066,1222,Orleans County,1035,VT
4250,2021,592,688,784,1066,1222,Orleans County,1025,VT
4251,2021,592,688,784,1066,1222,Orleans County,1215,VT
4252,2021,592,688,784,1066,1222,Orleans County,4410,VT
4253,2021,592,688,784,1066,1222,Orleans County,1090,VT
4254,2021,592,688,784,1066,1222,Orleans County,730,VT
4255,2021,592,688,784,1066,1222,Orleans County,660,VT
4256,2021,592,688,784,1066,1222,Orleans County,1240,VT
4257,2021,592,688,784,1066,1222,Orleans County,675,VT
4258,2021,592,688,784,1066,1222,Orleans County,765,VT
4259,2021,592,688,784,1066,1222,Orleans County,515,VT
4260,2021,592,688,784,1066,1222,Orleans County,4370,VT
4261,2021,592,688,784,1066,1222,Orleans County,2235,VT
4262,2021,592,688,784,1066,1222,Orleans County,1455,VT
4263,2021,592,688,784,1066,1222,Orleans County,560,VT
4264,2021,592,688,784,1066,1222,Orleans County,340,VT
4265,2021,764,779,918,1252,1378,Rutland County,1045,VT
4266,2021,764,779,918,1252,1378,Rutland County,3830,VT
4267,2021,764,779,918,1252,1378,Rutland County,4600,VT
4268,2021,764,779,918,1252,1378,Rutland County,1245,VT
4269,2021,764,779,918,1252,1378,Rutland County,2405,VT
4270,2021,764,779,918,1252,1378,Rutland County,1415,VT
4271,2021,764,779,918,1252,1378,Rutland County,2635,VT
4272,2021,764,779,918,1252,1378,Rutland County,560,VT
4273,2021,764,779,918,1252,1378,Rutland County,425,VT
4274,2021,764,779,918,1252,1378,Rutland County,710,VT
4275,2021,764,779,918,1252,1378,Rutland County,970,VT
4276,2021,764,779,918,1252,1378,Rutland County,835,VT
4277,2021,764,779,918,1252,1378,Rutland County,1230,VT
4278,2021,764,779,918,1252,1378,Rutland County,265,VT
4279,2021,764,779,918,1252,1378,Rutland County,1345,VT
4280,2021,764,779,918,1252,1378,Rutland County,410,VT
4281,2021,764,779,918,1252,1378,Rutland County,2870,VT
4282,2021,764,779,918,1252,1378,Rutland County,3350,VT
4283,2021,764,779,918,1252,1378,Rutland County,1670,VT
4284,2021,764,779,918,1252,1378,Rutland County,15740,VT
4285,2021,764,779,918,1252,1378,Rutland County,4045,VT
4286,2021,764,779,918,1252,1378,Rutland County,1140,VT
4287,2021,764,779,918,1252,1378,Rutland County,615,VT
4288,2021,764,779,918,1252,1378,Rutland County,600,VT
4289,2021,764,779,918,1252,1378,Rutland County,2045,VT
4290,2021,764,779,918,1252,1378,Rutland County,920,VT
4291,2021,764,779,918,1252,1378,Rutland County,315,VT
4292,2021,764,779,918,1252,1378,Rutland County,2455,VT
4293,2021,717,824,1086,1358,1532,Washington County,8780,VT
4294,2021,717,824,1086,1358,1532,Washington County,7785,VT
4295,2021,717,824,1086,1358,1532,Washington County,2830,VT
4296,2021,717,824,1086,1358,1532,Washington County,1320,VT
4297,2021,717,824,1086,1358,1532,Washington County,1535,VT
4298,2021,717,824,1086,1358,1532,Washington County,1260,VT
4299,2021,717,824,1086,1358,1532,Washington County,2595,VT
4300,2021,717,824,1086,1358,1532,Washington County,1300,VT
4301,2021,717,824,1086,1358,1532,Washington County,1740,VT
4302,2021,717,824,1086,1358,1532,Washington County,1670,VT
4303,2021,717,824,1086,1358,1532,Washington County,7585,VT
4304,2021,717,824,1086,1358,1532,Washington County,1740,VT
4305,2021,717,824,1086,1358,1532,Washington County,6100,VT
4306,2021,717,824,1086,1358,1532,Washington County,1390,VT
4307,2021,717,824,1086,1358,1532,Washington County,735,VT
4308,2021,717,824,1086,1358,1532,Washington County,1715,VT
4309,2021,717,824,1086,1358,1532,Washington County,1715,VT
4310,2021,717,824,1086,1358,1532,Washington County,5115,VT
4311,2021,717,824,1086,1358,1532,Washington County,880,VT
4312,2021,717,824,1086,1358,1532,Washington County,900,VT
4313,2021,697,798,993,1235,1347,Windham County,340,VT
4314,2021,697,798,993,1235,1347,Windham County,11645,VT
4315,2021,697,798,993,1235,1347,Windham County,680,VT
4316,2021,697,798,993,1235,1347,Windham County,1205,VT
4317,2021,697,798,993,1235,1347,Windham County,1865,VT
4318,2021,697,798,993,1235,1347,Windham County,665,VT
4319,2021,697,798,993,1235,1347,Windham County,2065,VT
4320,2021,697,798,993,1235,1347,Windham County,660,VT
4321,2021,697,798,993,1235,1347,Windham County,825,VT
4322,2021,697,798,993,1235,1347,Windham County,1580,VT
4323,2021,697,798,993,1235,1347,Windham County,1170,VT
4324,2021,697,798,993,1235,1347,Windham County,1825,VT
4325,2021,697,798,993,1235,1347,Windham County,2665,VT
4326,2021,697,798,993,1235,1347,Windham County,5090,VT
4327,2021,697,798,993,1235,1347,Windham County,10,VT
4328,2021,697,798,993,1235,1347,Windham County,235,VT
4329,2021,697,798,993,1235,1347,Windham County,1015,VT
4330,2021,697,798,993,1235,1347,Windham County,2235,VT
4331,2021,697,798,993,1235,1347,Windham County,825,VT
4332,2021,697,798,993,1235,1347,Windham County,3070,VT
4333,2021,697,798,993,1235,1347,Windham County,1505,VT
4334,2021,697,798,993,1235,1347,Windham County,1770,VT
4335,2021,697,798,993,1235,1347,Windham County,380,VT
4336,2021,715,837,1007,1416,1441,Windsor County,535,VT
4337,2021,715,837,1007,1416,1441,Windsor County,280,VT
4338,2021,715,837,1007,1416,1441,Windsor County,760,VT
4339,2021,715,837,1007,1416,1441,Windsor County,2195,VT
4340,2021,715,837,1007,1416,1441,Windsor County,900,VT
4341,2021,715,837,1007,1416,1441,Windsor County,1365,VT
4342,2021,715,837,1007,1416,1441,Windsor County,3045,VT
4343,2021,715,837,1007,1416,1441,Windsor County,9680,VT
4344,2021,715,837,1007,1416,1441,Windsor County,3420,VT
4345,2021,715,837,1007,1416,1441,Windsor County,1985,VT
4346,2021,715,837,1007,1416,1441,Windsor County,3340,VT
4347,2021,715,837,1007,1416,1441,Windsor County,495,VT
4348,2021,715,837,1007,1416,1441,Windsor County,1010,VT
4349,2021,715,837,1007,1416,1441,Windsor County,610,VT
4350,2021,715,837,1007,1416,1441,Windsor County,1060,VT
4351,2021,715,837,1007,1416,1441,Windsor County,2800,VT
4352,2021,715,837,1007,1416,1441,Windsor County,1415,VT
4353,2021,715,837,1007,1416,1441,Windsor County,9085,VT
4354,2021,715,837,1007,1416,1441,Windsor County,685,VT
4355,2021,715,837,1007,1416,1441,Windsor County,2765,VT
4356,2021,715,837,1007,1416,1441,Windsor County,545,VT
4357,2021,715,837,1007,1416,1441,Windsor County,1105,VT
4358,2021,715,837,1007,1416,1441,Windsor County,3440,VT
4359,2021,715,837,1007,1416,1441,Windsor County,2960,VT
4360,2021,481,602,713,947,967,Accomack County,32840,VA
4361,2021,949,1077,1266,1575,1965,Albemarle County,105105,VA
4362,2021,495,558,735,958,1142,Alleghany County,15490,VA
4363,2021,993,1020,1163,1538,1840,Amelia County,12800,VA
4364,2021,633,660,784,1053,1241,Amherst County,31820,VA
4365,2021,633,660,784,1053,1241,Appomattox County,15460,VA
4366,2021,1513,1548,1765,2263,2742,Arlington County,229535,VA
4367,2021,690,695,910,1239,1416,Augusta County,74390,VA
4368,2021,475,559,705,937,1041,Bath County,4460,VA
4369,2021,633,660,784,1053,1241,Bedford County,77320,VA
4370,2021,472,556,701,950,1035,Bland County,6525,VA
4371,2021,641,743,941,1268,1387,Botetourt County,33150,VA
4372,2021,499,561,739,921,1031,Brunswick County,16435,VA
4373,2021,601,615,701,880,951,Buchanan County,22610,VA
4374,2021,564,652,743,1007,1140,Buckingham County,17050,VA
4375,2021,633,660,784,1053,1241,Campbell County,55160,VA
4376,2021,993,1020,1163,1538,1840,Caroline County,29890,VA
4377,2021,472,615,701,947,966,Carroll County,29765,VA
4378,2021,993,1020,1163,1538,1840,Charles City County,7020,VA
4379,2021,472,556,701,913,951,Charlotte County,12175,VA
4380,2021,993,1020,1163,1538,1840,Chesterfield County,335595,VA
4381,2021,1513,1548,1765,2263,2742,Clarke County,14330,VA
4382,2021,641,743,941,1268,1387,Craig County,5130,VA
4383,2021,788,794,1046,1439,1811,Culpeper County,49795,VA
4384,2021,626,737,929,1156,1372,Cumberland County,9795,VA
4385,2021,472,615,701,911,1138,Dickenson County,15180,VA
4386,2021,993,1020,1163,1538,1840,Dinwiddie County,28035,VA
4387,2021,603,697,895,1113,1321,Essex County,11085,VA
4388,2021,1513,1548,1765,2263,2742,Fairfax County,1142005,VA
4389,2021,1513,1548,1765,2263,2742,Fauquier County,68405,VA
4390,2021,601,615,701,1003,1214,Floyd County,15595,VA
4391,2021,949,1077,1266,1575,1965,Fluvanna County,26110,VA
4392,2021,575,618,815,1014,1127,Franklin County,56275,VA
4393,2021,814,819,1064,1399,1814,Frederick County,83785,VA
4394,2021,504,655,747,982,1099,Giles County,16865,VA
4395,2021,960,972,1147,1618,1986,Gloucester County,37035,VA
4396,2021,993,1020,1163,1538,1840,Goochland County,22150,VA
4397,2021,472,615,701,954,957,Grayson County,15710,VA
4398,2021,949,1077,1266,1575,1965,Greene County,19215,VA
4399,2021,525,592,780,1054,1058,Greensville County,11605,VA
4400,2021,472,532,701,901,951,Halifax County,35030,VA
4401,2021,993,1020,1163,1538,1840,Hanover County,103220,VA
4402,2021,993,1020,1163,1538,1840,Henrico County,324075,VA
4403,2021,528,532,701,915,1000,Henry County,51955,VA
